timestamp,open,high,low,close,volume
2025-06-06 07:00:00,591.719,592.167,591.212,591.928,173660
2025-06-06 08:00:00,591.63,594.702,589.229,594.334,1286329
2025-06-06 09:00:00,594.324,597.407,594.016,596.88,10487664
2025-06-06 10:00:00,596.889,597.058,595.239,595.885,7834368
2025-06-06 11:00:00,595.875,596.949,593.847,595.279,9102094
2025-06-06 12:00:00,595.289,595.975,593.459,594.215,5793689
2025-06-06 13:00:00,594.205,595.637,593.723,595.537,7076363
2025-06-06 14:00:00,595.537,597.218,595.537,596.303,7846807
2025-06-06 15:00:00,596.313,596.641,595.497,595.637,12888926
2025-06-06 16:00:00,595.617,596.194,572.116,595.935,7505506
2025-06-06 17:00:00,596.014,607.8,561.378,595.557,92243
2025-06-06 18:00:00,595.547,595.965,595.388,595.905,1322182
2025-06-06 19:00:00,595.885,596.372,595.806,596.313,35321
2025-06-06 20:00:00,595.726,595.726,595.726,595.726,1275672
2025-06-09 04:00:00,595.05,596.621,595.05,596.462,124938
2025-06-09 05:00:00,596.482,596.542,596.074,596.104,27493
2025-06-09 06:00:00,596.124,596.263,595.706,595.915,29375
2025-06-09 07:00:00,595.935,596.989,595.905,596.671,244218
2025-06-09 08:00:00,596.122,596.984,594.533,596.401,330785
2025-06-09 09:00:00,596.362,596.691,595.08,595.482,5422680
2025-06-09 10:00:00,595.517,596.979,595.378,596.094,8647563
2025-06-09 11:00:00,596.104,596.591,595.637,596.432,4700458
2025-06-09 12:00:00,596.442,597.675,595.945,597.247,4815302
2025-06-09 13:00:00,597.267,597.789,596.686,597.516,4321207
2025-06-09 14:00:00,597.516,597.824,596.919,597.571,5243667
2025-06-09 15:00:00,597.576,597.715,596.005,596.144,14133130
2025-06-09 16:00:00,596.144,596.607,557.159,596.293,5809357
2025-06-09 17:00:00,596.333,596.392,557.159,596.323,391676
2025-06-09 18:00:00,596.343,596.78,596.262,596.333,769541
2025-06-09 19:00:00,596.373,596.567,596.333,596.472,36045
2025-06-09 20:00:00,596.263,596.263,596.263,596.263,674825
2025-06-10 04:00:00,595.542,596.412,594.891,596.034,84197
2025-06-10 05:00:00,596.044,596.561,595.836,596.372,43579
2025-06-10 06:00:00,596.343,596.929,596.343,596.74,42958
2025-06-10 07:00:00,596.75,597.078,595.925,597.058,123807
2025-06-10 08:00:00,595.616,598.709,594.424,597.053,292275
2025-06-10 09:00:00,597.068,597.705,596.631,597.148,5267121
2025-06-10 10:00:00,597.148,598.381,597.088,597.635,6716454
2025-06-10 11:00:00,597.645,598.063,595.676,597.844,8712890
2025-06-10 12:00:00,597.834,598.858,597.799,598.739,5381754
2025-06-10 13:00:00,598.739,599.236,597.844,597.894,5632665
2025-06-10 14:00:00,597.904,599.455,596.701,598.968,9404705
2025-06-10 15:00:00,598.968,600.032,598.182,599.624,15195005
2025-06-10 16:00:00,599.614,599.644,560.817,599.206,11183671
2025-06-10 17:00:00,599.236,599.644,577.09,599.057,648818
2025-06-10 18:00:00,599.037,599.843,599.007,599.678,1299772
2025-06-10 19:00:00,599.653,600.3,598.4,599.306,122376
2025-06-10 20:00:00,599.644,599.644,599.286,599.286,1237052
2025-06-11 04:00:00,598.461,599.415,598.371,599.007,122591
2025-06-11 05:00:00,599.017,599.087,598.371,598.451,36372
2025-06-11 06:00:00,598.461,598.928,598.291,598.769,88072
2025-06-11 07:00:00,598.798,599.077,597.695,598.878,126236
2025-06-11 08:00:00,598.898,602.945,597.417,601.095,2845133
2025-06-11 09:00:00,601.085,601.334,596.894,600.211,7119714
2025-06-11 10:00:00,600.22,601.612,599.862,601.255,6612172
2025-06-11 11:00:00,601.255,601.541,599.793,600.141,7032046
2025-06-11 12:00:00,600.151,600.429,598.53,599.982,8328873
2025-06-11 13:00:00,599.967,601.001,598.928,599.074,6229700
2025-06-11 14:00:00,599.077,599.345,595.855,597.367,15780423
2025-06-11 15:00:00,597.397,598.162,596.313,597.973,15229754
2025-06-11 16:00:00,597.983,599.554,563.146,597.993,4866250
2025-06-11 17:00:00,563.146,599.548,563.146,597.586,283941
2025-06-11 18:00:00,597.576,598.331,596.77,597.01,777760
2025-06-11 19:00:00,596.948,597.635,596.641,596.998,139039
2025-06-11 20:00:00,597.933,597.933,597.933,597.933,642263
2025-06-12 04:00:00,596.462,596.462,594.115,595.686,110193
2025-06-12 05:00:00,595.686,596.362,595.328,595.537,90437
2025-06-12 06:00:00,595.487,595.846,594.652,595.338,151668
2025-06-12 07:00:00,595.318,595.587,594.264,594.394,272251
2025-06-12 08:00:00,597.357,597.933,594.174,596.571,819545
2025-06-12 09:00:00,596.591,600.742,596.104,597.347,6308217
2025-06-12 10:00:00,597.337,599.693,597.188,599.207,9226541
2025-06-12 11:00:00,599.216,600.181,598.112,599.037,9614903
2025-06-12 12:00:00,599.042,599.982,598.485,598.992,8404331
2025-06-12 13:00:00,599.017,600.121,598.938,599.674,4496440
2025-06-12 14:00:00,599.673,599.99,598.987,599.892,6577288
2025-06-12 15:00:00,599.882,600.28,598.958,600.28,12475181
2025-06-12 16:00:00,600.26,600.31,599.425,599.475,6633115
2025-06-12 17:00:00,599.564,623.453,599.385,599.723,312154
2025-06-12 18:00:00,599.713,600.31,598.49,598.958,926072
2025-06-12 19:00:00,598.933,599.057,596.7,596.749,137110
2025-06-12 20:00:00,600.31,600.31,600.31,600.31,799123
2025-06-13 04:00:00,592.942,594.125,590.615,593.002,326994
2025-06-13 05:00:00,592.962,594.006,592.465,593.479,219114
2025-06-13 06:00:00,593.469,594.463,592.972,594.225,270383
2025-06-13 07:00:00,594.294,595.289,594.096,595.07,836859
2025-06-13 08:00:00,594.443,600.31,590.377,594.692,780889
2025-06-13 09:00:00,594.672,596.949,593.847,594.742,9025497
2025-06-13 10:00:00,594.762,596.005,593.231,595.726,11364582
2025-06-13 11:00:00,595.726,598.282,595.507,597.824,8226145
2025-06-13 12:00:00,597.814,598.421,596.865,597.64,5602119
2025-06-13 13:00:00,597.625,597.745,595.547,596.362,7510071
2025-06-13 14:00:00,596.382,596.87,592.196,593.807,15831479
2025-06-13 15:00:00,593.787,594.279,592.087,593.549,22329479
2025-06-13 16:00:00,593.549,600.293,593.221,593.479,10658824
2025-06-13 17:00:00,593.399,617.263,553.556,593.598,342390
2025-06-13 18:00:00,593.643,594.016,593.598,593.897,2075512
2025-06-13 19:00:00,593.897,594.105,593.878,593.946,81429
2025-06-13 20:00:00,593.598,593.598,593.598,593.598,1978583
2025-06-16 04:00:00,596.889,596.979,594.772,596.81,81702
2025-06-16 05:00:00,596.8,596.949,595.637,595.985,107406
2025-06-16 06:00:00,595.915,596.78,595.875,596.78,92151
2025-06-16 07:00:00,596.77,597.456,596.054,597.337,395801
2025-06-16 08:00:00,596.641,598.003,593.529,597.346,625513
2025-06-16 09:00:00,597.347,599.972,596.8,599.614,10299883
2025-06-16 10:00:00,599.634,601.006,599.529,600.478,11758530
2025-06-16 11:00:00,600.479,600.648,599.336,599.703,8121049
2025-06-16 12:00:00,599.703,600.22,599.037,599.296,5896168
2025-06-16 13:00:00,599.296,600.27,598.699,598.878,6420420
2025-06-16 14:00:00,598.878,599.435,598.421,599.072,6897753
2025-06-16 15:00:00,599.067,599.365,598.212,599.276,17853848
2025-06-16 16:00:00,599.276,599.763,566.376,599.266,12943805
2025-06-16 17:00:00,599.286,599.733,564.092,599.539,421325
2025-06-16 18:00:00,599.435,599.495,596.869,597.327,1813995
2025-06-16 19:00:00,597.327,598.073,595.468,595.506,523997
2025-06-16 20:00:00,599.246,599.246,599.246,599.246,1423037
2025-06-17 04:00:00,596.293,596.909,595.318,596.432,199330
2025-06-17 05:00:00,596.432,596.929,595.358,595.746,83918
2025-06-17 06:00:00,595.686,596.233,594.841,595.915,132853
2025-06-17 07:00:00,595.895,597.009,595.776,596.949,370475
2025-06-17 08:00:00,595.663,599.246,594.911,596.273,753999
2025-06-17 09:00:00,596.293,597.526,595.766,597.441,7604842
2025-06-17 10:00:00,597.436,598.212,596.91,597.058,7834378
2025-06-17 11:00:00,597.068,598.321,596.8,597.282,6575079
2025-06-17 12:00:00,597.317,598.162,596.084,596.362,7475969
2025-06-17 13:00:00,596.372,596.78,594.006,594.612,11269995
2025-06-17 14:00:00,594.612,594.772,593.36,594.712,11521042
2025-06-17 15:00:00,594.712,595.199,593.887,594.145,16152698
2025-06-17 16:00:00,594.165,599.201,566.626,594.076,14459812
2025-06-17 17:00:00,594.056,594.155,593.429,593.887,394636
2025-06-17 18:00:00,593.737,594.125,592.216,592.306,1728524
2025-06-17 19:00:00,592.365,593.27,592.177,592.748,154553
2025-06-17 20:00:00,594.125,594.125,592.803,592.803,1439581
2025-06-18 04:00:00,594.811,596.064,594.811,595.955,98615
2025-06-18 05:00:00,595.945,596.641,595.875,595.955,73891
2025-06-18 06:00:00,595.925,595.985,594.006,594.086,173205
2025-06-18 07:00:00,594.105,595.806,593.966,595.289,202285
2025-06-18 08:00:00,595.715,596.613,593.68,594.662,261894
2025-06-18 09:00:00,594.692,596.172,593.956,595.706,5982303
2025-06-18 10:00:00,595.716,597.794,595.318,597.417,9044697
2025-06-18 11:00:00,597.407,597.476,596.203,596.322,5419679
2025-06-18 12:00:00,596.303,596.899,595.965,596.049,4595131
2025-06-18 13:00:00,596.044,596.551,594.632,596.104,7532184
2025-06-18 14:00:00,596.193,597.576,593.27,593.867,14627922
2025-06-18 15:00:00,593.867,595.517,593.071,594.056,19235670
2025-06-18 16:00:00,594.046,596.003,561.033,594.096,12985767
2025-06-18 17:00:00,594.086,594.294,561.033,593.956,475885
2025-06-18 18:00:00,593.986,594.314,593.111,593.588,1170081
2025-06-18 19:00:00,593.568,593.927,593.37,593.847,59187
2025-06-18 20:00:00,594.036,594.036,594.036,594.036,1040810
2025-06-20 04:00:00,595.886,595.886,592.027,592.176,99972
2025-06-20 05:00:00,592.116,593.363,592.116,593.253,55008
2025-06-20 06:00:00,593.223,593.393,592.645,593.134,49050
2025-06-20 07:00:00,593.084,595.716,593.024,594.5,402234
2025-06-20 08:00:00,593.641,596.265,592.065,596.066,1012205
2025-06-20 09:00:00,596.045,597.811,595.517,595.707,10150958
2025-06-20 10:00:00,595.707,595.946,592.346,592.745,12838747
2025-06-20 11:00:00,592.735,594.729,591.867,593.066,16774793
2025-06-20 12:00:00,593.074,594.061,592.59,593.677,5884524
2025-06-20 13:00:00,593.692,594.33,591.229,592.406,9227062
2025-06-20 14:00:00,592.396,593.712,591.727,591.967,6661336
2025-06-20 15:00:00,591.987,593.333,591.608,592.595,17889102
2025-06-20 16:00:00,592.595,594.101,592.356,593.373,19094484
2025-06-20 17:00:00,593.363,593.562,553.636,593.932,286722
2025-06-20 18:00:00,593.373,609.601,553.636,593.572,3376329
2025-06-20 19:00:00,593.662,593.842,593.483,593.672,40030
2025-06-20 20:00:00,592.645,592.645,592.645,592.645,3240360
2025-06-23 04:00:00,592.864,594.769,590.491,594.161,118658
2025-06-23 05:00:00,594.201,594.689,593.622,593.812,80328
2025-06-23 06:00:00,593.842,594.61,592.954,593.044,174649
2025-06-23 07:00:00,593.074,593.223,591.169,592.206,561767
2025-06-23 08:00:00,592.984,594.75,590.95,593.582,488497
2025-06-23 09:00:00,593.582,595.028,591.967,595.008,7464877
2025-06-23 10:00:00,595.018,596.644,594.779,594.824,10346894
2025-06-23 11:00:00,594.829,596.016,594.111,594.221,6938648
2025-06-23 12:00:00,594.221,594.44,590.261,591.947,15746361
2025-06-23 13:00:00,591.977,597.691,591.558,596.883,14383926
2025-06-23 14:00:00,596.893,597.482,596.345,596.862,7509934
2025-06-23 15:00:00,596.863,598.888,596.764,598.479,15512722
2025-06-23 16:00:00,598.459,598.678,558.144,598.489,8603299
2025-06-23 17:00:00,598.479,598.539,558.144,598.439,268252
2025-06-23 18:00:00,598.489,601.301,598.309,600.912,1472124
2025-06-23 19:00:00,600.932,602.029,600.912,601.68,318049
2025-06-23 20:00:00,598.499,598.499,598.499,598.499,848548
2025-06-24 04:00:00,603.405,603.894,587.17,603.276,191308
2025-06-24 05:00:00,603.335,604.313,603.276,603.505,48471
2025-06-24 06:00:00,603.505,603.764,602.837,603.086,254358
2025-06-24 07:00:00,603.056,603.585,602.368,603.226,386861
2025-06-24 08:00:00,603.394,605.021,598.499,602.736,576789
2025-06-24 09:00:00,602.707,603.784,591.792,602.388,8661190
2025-06-24 10:00:00,602.358,603.689,601.75,603.286,9247490
2025-06-24 11:00:00,603.295,604.497,603.276,604.088,6245451
2025-06-24 12:00:00,604.103,605.504,603.989,604.971,5650737
2025-06-24 13:00:00,604.981,605.689,604.632,605.5,5702226
2025-06-24 14:00:00,605.509,605.789,605.2,605.634,5777327
2025-06-24 15:00:00,605.639,606.178,605.081,605.101,17765833
2025-06-24 16:00:00,605.091,605.3,577.624,605.071,8725431
2025-06-24 17:00:00,605.115,605.49,580.121,605.111,815105
2025-06-24 18:00:00,605.061,605.153,604.567,604.766,1439518
2025-06-24 19:00:00,604.791,605.4,604.562,605.285,29765
2025-06-24 20:00:00,605.111,605.3,605.111,605.3,1205316
2025-06-25 04:00:00,605.33,605.559,604.911,605.549,45685
2025-06-25 05:00:00,605.529,605.918,605.16,605.23,28368
2025-06-25 06:00:00,605.23,605.689,604.921,605.549,55975
2025-06-25 07:00:00,605.549,606.457,605.33,606.357,122318
2025-06-25 08:00:00,605.458,606.497,604.911,606.477,289476
2025-06-25 09:00:00,606.447,606.936,605.779,606.487,8409438
2025-06-25 10:00:00,606.497,606.736,605.639,606.093,8347680
2025-06-25 11:00:00,606.088,606.906,604.811,605.22,8035684
2025-06-25 12:00:00,605.22,605.599,604.751,605.041,5276880
2025-06-25 13:00:00,605.036,605.47,603.874,604.572,8695614
2025-06-25 14:00:00,604.602,604.881,604.383,604.751,4476925
2025-06-25 15:00:00,604.761,605.699,604.702,605.41,13042084
2025-06-25 16:00:00,605.41,605.523,564.815,605.28,6327148
2025-06-25 17:00:00,605.24,605.45,564.022,604.981,453680
2025-06-25 18:00:00,604.981,605.699,604.981,605.3,1039918
2025-06-25 19:00:00,605.32,605.48,604.632,605.389,203393
2025-06-25 20:00:00,605.45,605.45,605.45,605.45,858269
2025-06-26 04:00:00,606.048,607.793,606.048,607.384,43645
2025-06-26 05:00:00,607.384,607.454,606.975,607.085,23633
2025-06-26 06:00:00,607.105,607.813,606.946,607.215,53484
2025-06-26 07:00:00,607.205,607.733,607.155,607.654,219643
2025-06-26 08:00:00,606.817,607.804,602.563,607.394,574241
2025-06-26 09:00:00,607.384,607.713,606.696,607.444,6739507
2025-06-26 10:00:00,607.454,608.9,607.394,608.69,12692968
2025-06-26 11:00:00,608.691,609.184,608.152,608.85,7342907
2025-06-26 12:00:00,608.84,609.447,608.78,609.164,5322717
2025-06-26 13:00:00,609.152,609.907,608.96,609.589,8932859
2025-06-26 14:00:00,609.598,610.436,609.414,609.768,8551179
2025-06-26 15:00:00,609.758,610.625,609.548,610.207,19137072
2025-06-26 16:00:00,610.197,610.266,605.163,610.187,10056730
2025-06-26 17:00:00,610.087,625.3,610.017,610.466,1106449
2025-06-26 18:00:00,610.466,611.154,610.187,610.803,1207676
2025-06-26 19:00:00,610.804,610.924,610.216,610.337,64492
2025-06-26 20:00:00,610.187,610.187,610.187,610.187,1077765
2025-06-27 04:00:00,611.842,612.131,611.702,612.071,86440
2025-06-27 05:00:00,612.041,612.101,611.672,611.912,70113
2025-06-27 06:00:00,611.962,612.011,611.643,611.852,67141
2025-06-27 07:00:00,611.832,612.72,611.782,612.64,220658
2025-06-27 08:00:00,611.96,612.889,610.187,611.752,869660
2025-06-27 09:00:00,611.742,612.969,611.014,612.67,6281583
2025-06-27 10:00:00,612.68,613.856,612.68,613.118,10301153
2025-06-27 11:00:00,613.128,614.405,612.909,614.207,8889221
2025-06-27 12:00:00,614.205,614.694,613.951,614.275,6224627
2025-06-27 13:00:00,614.26,614.265,611.583,612.465,8750243
2025-06-27 14:00:00,612.47,612.69,609.149,609.508,14390936
2025-06-27 15:00:00,609.503,613.447,609.329,613.168,23472545
2025-06-27 16:00:00,613.168,619.092,610.056,612.919,8614266
2025-06-27 17:00:00,612.859,613.218,612.43,612.545,317512
2025-06-27 18:00:00,612.53,613.218,611.483,611.513,1480832
2025-06-27 19:00:00,611.513,612.161,611.154,611.752,109139
2025-06-27 20:00:00,613.218,613.218,613.218,613.218,1295757
2025-06-30 04:00:00,614.544,616.18,614.544,615.542,47553
2025-06-30 05:00:00,615.532,616.15,615.372,615.562,81380
2025-06-30 06:00:00,615.552,616.06,615.532,615.881,78448
2025-06-30 07:00:00,615.881,616.19,615.711,615.851,213440
2025-06-30 08:00:00,615.901,616.3,613,615.392,547245
2025-06-30 09:00:00,615.402,615.931,613,614.737,7469519
2025-06-30 10:00:00,614.744,615.123,613.994,614.315,8153193
2025-06-30 11:00:00,614.315,615.228,614.016,614.769,9778277
2025-06-30 12:00:00,614.774,615.432,614.415,614.943,5035784
2025-06-30 13:00:00,614.943,615.123,613.348,614.146,8162202
2025-06-30 14:00:00,614.153,615.243,613.627,615.233,10017403
2025-06-30 15:00:00,615.238,617.516,615.213,616.18,29670348
2025-06-30 16:00:00,616.21,616.479,610.83,615.602,18773695
2025-06-30 17:00:00,615.661,616.15,615.342,615.626,372702
2025-06-30 18:00:00,615.621,616.15,615.352,615.412,3100920
2025-06-30 19:00:00,615.413,616.08,615.243,616.011,44456
2025-06-30 20:00:00,616.15,616.15,616.15,616.15,3008784
2025-07-01 04:00:00,615.981,615.981,614.943,615.482,128034
2025-07-01 05:00:00,615.482,615.572,614.714,615.193,52128
2025-07-01 06:00:00,615.233,615.402,614.973,615.273,21694
2025-07-01 07:00:00,615.263,615.452,614.844,615.203,120722
2025-07-01 08:00:00,615.511,616.15,613.827,614.554,465918
2025-07-01 09:00:00,614.544,616.15,614.334,615.572,6074353
2025-07-01 10:00:00,615.532,616.365,614.435,614.805,10914990
2025-07-01 11:00:00,614.814,615.791,613.827,615.243,9921718
2025-07-01 12:00:00,615.263,616.434,615.013,615.392,6945643
2025-07-01 13:00:00,615.392,617.127,615.302,616.866,6150792
2025-07-01 14:00:00,616.868,616.997,616.21,616.26,6655156
2025-07-01 15:00:00,616.25,617.018,615.003,615.861,16939511
2025-07-01 16:00:00,615.861,616.47,615.162,615.816,6898836
2025-07-01 17:00:00,615.726,616.47,615.502,615.671,275217
2025-07-01 18:00:00,615.691,616.36,615.592,616.34,933399
2025-07-01 19:00:00,616.33,616.449,616.02,616.189,75359
2025-07-01 20:00:00,615.951,615.951,615.951,615.951,830759
2025-07-02 04:00:00,616.798,617.097,616.31,616.549,58902
2025-07-02 05:00:00,616.559,616.778,616.37,616.729,32442
2025-07-02 06:00:00,616.758,616.778,616.28,616.549,43772
2025-07-02 07:00:00,616.579,616.898,615.701,616.09,120095
2025-07-02 08:00:00,616.08,618.045,614.644,615.058,643266
2025-07-02 09:00:00,615.043,615.941,614.804,615.611,5745697
2025-07-02 10:00:00,615.612,617.462,615.582,617.038,10562443
2025-07-02 11:00:00,617.067,617.751,616.848,617.568,6565583
2025-07-02 12:00:00,617.566,617.896,617.157,617.88,6947427
2025-07-02 13:00:00,617.875,618.015,617.417,617.716,6748725
2025-07-02 14:00:00,617.716,618.234,617.526,618.15,7207055
2025-07-02 15:00:00,618.15,618.783,617.905,618.683,13983812
2025-07-02 16:00:00,618.663,619.057,581.746,618.833,8974497
2025-07-02 17:00:00,618.823,619.042,618.743,618.833,253817
2025-07-02 18:00:00,618.833,619.012,618.494,618.862,814791
2025-07-02 19:00:00,618.814,618.961,618.773,618.922,28219
2025-07-02 20:00:00,618.743,618.913,618.743,618.913,736389
2025-07-03 04:00:00,619.511,619.69,618.982,618.982,41945
2025-07-03 05:00:00,618.972,619.511,618.922,619.072,29741
2025-07-03 06:00:00,619.132,619.291,618.763,619.271,23921
2025-07-03 07:00:00,619.251,619.561,619.142,619.541,155885
2025-07-03 08:00:00,619.549,621.156,615.626,619.98,1146969
2025-07-03 09:00:00,620.008,622.827,619.94,622.353,9011452
2025-07-03 10:00:00,622.343,623.749,622.323,623.58,9606276
2025-07-03 11:00:00,623.59,624.357,623.45,624.178,10022382
2025-07-03 12:00:00,624.18,624.557,623.151,623.629,15202507
2025-07-03 13:00:00,623.629,624.278,580.207,623.226,6100994
2025-07-03 14:00:00,623.221,623.28,623.041,623.081,340842
2025-07-03 15:00:00,623.081,623.62,623.051,623.42,1976430
2025-07-03 16:00:00,623.41,623.62,623.101,623.3,73404
2025-07-03 17:00:00,623.62,623.62,623.62,623.62,838861
2025-07-07 04:00:00,621.665,621.784,617.317,620.827,73165
2025-07-07 05:00:00,620.787,622.104,620.747,622.104,65029
2025-07-07 06:00:00,622.104,622.513,621.874,621.884,65636
2025-07-07 07:00:00,621.924,622.513,621.884,622.463,124193
2025-07-07 08:00:00,621.135,623.62,620.588,621.7,323170
2025-07-07 09:00:00,621.715,622.313,621.166,621.937,5260537
2025-07-07 10:00:00,621.934,622.079,620.249,620.448,7171345
2025-07-07 11:00:00,620.448,620.678,619.471,620.029,6051557
2025-07-07 12:00:00,620.039,620.578,617.537,618.095,13327200
2025-07-07 13:00:00,618.075,621.595,617.855,618.341,8373832
2025-07-07 14:00:00,618.334,618.663,616.17,618.454,10839275
2025-07-07 15:00:00,618.444,619.291,617.671,619.072,16569403
2025-07-07 16:00:00,619.062,641.057,576.522,617.826,9354917
2025-07-07 17:00:00,617.826,641.057,576.522,617.746,369322
2025-07-07 18:00:00,617.746,618.972,616.958,617.731,1782780
2025-07-07 19:00:00,617.726,618.364,617.621,618.305,64474
2025-07-07 20:00:00,618.972,618.972,618.972,618.972,1667039
2025-07-08 04:00:00,619.511,620.289,619.511,619.91,36169
2025-07-08 05:00:00,619.8,619.98,619.212,619.341,22635
2025-07-08 06:00:00,619.391,620.159,618.913,619.89,71259
2025-07-08 07:00:00,619.87,620.259,619.63,619.73,155078
2025-07-08 08:00:00,620.238,620.348,521.681,619.73,224883
2025-07-08 09:00:00,619.75,621.76,618.369,618.952,5250737
2025-07-08 10:00:00,618.972,619.785,617.816,618.723,9542623
2025-07-08 11:00:00,618.723,619.511,618.015,619.356,6583270
2025-07-08 12:00:00,619.352,620.398,618.693,619.092,8773786
2025-07-08 13:00:00,619.082,619.601,618.135,619.461,6786913
2025-07-08 14:00:00,619.441,619.593,618.593,618.813,5200027
2025-07-08 15:00:00,618.813,619.102,618.284,618.603,13163320
2025-07-08 16:00:00,618.593,618.942,578.258,618.693,5179706
2025-07-08 17:00:00,618.678,618.743,611.254,618.693,246639
2025-07-08 18:00:00,618.693,619.092,618.613,618.883,1201086
2025-07-08 19:00:00,618.863,619.162,618.517,618.628,98779
2025-07-08 20:00:00,618.633,618.633,618.603,618.603,1166126
2025-07-09 04:00:00,618.294,619.032,618.194,618.843,25029
2025-07-09 05:00:00,618.813,619.94,618.813,619.601,56816
2025-07-09 06:00:00,619.611,619.96,619.321,619.611,42415
2025-07-09 07:00:00,619.62,620.289,619.531,620.019,125365
2025-07-09 08:00:00,618.861,620.578,617.621,620.229,270215
2025-07-09 09:00:00,620.239,623.001,620.089,622.528,6898198
2025-07-09 10:00:00,622.513,622.822,619.361,619.73,11542168
2025-07-09 11:00:00,619.73,620.827,619.202,620.219,8962773
2025-07-09 12:00:00,620.219,620.697,619.84,620.309,5134638
2025-07-09 13:00:00,620.299,621.077,619.91,620.752,5860607
2025-07-09 14:00:00,620.737,621.854,620.681,621.685,6934887
2025-07-09 15:00:00,621.69,622.493,621.386,622.313,13893875
2025-07-09 16:00:00,622.293,624.142,582.434,622.173,8322401
2025-07-09 17:00:00,622.173,622.343,622.054,622.282,198492
2025-07-09 18:00:00,622.243,622.752,621.954,622.552,1203288
2025-07-09 19:00:00,622.538,622.572,621.854,621.914,83973
2025-07-09 20:00:00,622.343,622.343,622.343,622.343,1113904
2025-07-10 04:00:00,621.585,621.834,620.977,621.725,97384
2025-07-10 05:00:00,621.715,621.834,621.136,621.495,35913
2025-07-10 06:00:00,621.485,622.034,621.396,621.884,50419
2025-07-10 07:00:00,621.904,622.772,621.784,622.562,114330
2025-07-10 08:00:00,621.115,622.772,616.129,621.954,357073
2025-07-10 09:00:00,621.914,622.7,621.406,621.68,6313124
2025-07-10 10:00:00,621.68,623.38,621.296,623.146,9510458
2025-07-10 11:00:00,623.141,624.063,623.111,623.979,6890410
2025-07-10 12:00:00,623.979,624.058,623.305,623.819,4962739
2025-07-10 13:00:00,623.819,625.045,623.809,624.861,5581651
2025-07-10 14:00:00,624.856,625.145,624.367,624.537,5542359
2025-07-10 15:00:00,624.537,624.951,623.49,624.118,13332362
2025-07-10 16:00:00,624.098,625.3,524.962,623.779,5904355
2025-07-10 17:00:00,623.899,624.098,623.739,623.829,172384
2025-07-10 18:00:00,623.809,624.422,623.769,624.397,826729
2025-07-10 19:00:00,624.407,624.647,624.288,624.587,30206
2025-07-10 20:00:00,624.098,624.098,624.098,624.098,730829
2025-07-11 04:00:00,621.027,622.981,620.488,621.047,105881
2025-07-11 05:00:00,621.057,621.286,619.94,620.019,60066
2025-07-11 06:00:00,620,620.598,619.68,620.059,120289
2025-07-11 07:00:00,620.049,621.555,619.99,621.047,337962
2025-07-11 08:00:00,621.038,624.098,619.709,620.927,437221
2025-07-11 09:00:00,620.907,621.804,619.82,621.515,7157255
2025-07-11 10:00:00,621.525,622.652,621.266,622.144,7105134
2025-07-11 11:00:00,622.144,622.921,620.997,622.059,7834680
2025-07-11 12:00:00,622.064,622.707,621.436,622.628,6956650
2025-07-11 13:00:00,622.632,622.862,622.034,622.782,5877962
2025-07-11 14:00:00,622.772,623.141,622.383,622.642,6355783
2025-07-11 15:00:00,622.632,623.001,621.415,621.894,16584014
2025-07-11 16:00:00,621.894,624.177,619.092,621.376,5848590
2025-07-11 17:00:00,621.415,621.904,621.286,621.446,148903
2025-07-11 18:00:00,621.485,621.904,621.366,621.485,685120
2025-07-11 19:00:00,621.48,621.535,621.156,621.326,24233
2025-07-11 20:00:00,621.904,621.904,621.904,621.904,656405
2025-07-14 04:00:00,620.169,620.199,619.391,619.94,72192
2025-07-14 05:00:00,619.96,620.398,619.81,620.359,51621
2025-07-14 06:00:00,620.338,620.428,619.9,620.029,77461
2025-07-14 07:00:00,620.019,620.598,619.75,620.169,194689
2025-07-14 08:00:00,620.189,621.904,618.154,620.324,357457
2025-07-14 09:00:00,620.299,621.745,620.029,620.957,7059472
2025-07-14 10:00:00,620.957,621.994,620.548,621.765,8025633
2025-07-14 11:00:00,621.755,622.672,621.565,622.233,6940939
2025-07-14 12:00:00,622.223,622.762,621.914,622.562,4214883
2025-07-14 13:00:00,622.567,623.26,622.562,622.961,4699630
2025-07-14 14:00:00,622.961,623.438,622.876,623.221,4237404
2025-07-14 15:00:00,623.221,623.4,622.582,623.021,11973017
2025-07-14 16:00:00,623.011,623.151,622.662,622.911,5236280
2025-07-14 17:00:00,622.876,623.091,573.607,622.906,269305
2025-07-14 18:00:00,622.852,623.091,622.134,622.183,883815
2025-07-14 19:00:00,622.203,622.488,622.084,622.423,48798
2025-07-14 20:00:00,623.091,623.091,623.091,623.091,814592
2025-07-15 04:00:00,624.497,625.255,624.497,624.916,62954
2025-07-15 05:00:00,624.906,625.554,624.806,625.484,73441
2025-07-15 06:00:00,625.434,626.143,625.245,625.524,91696
2025-07-15 07:00:00,625.484,626.172,624.188,625.355,266700
2025-07-15 08:00:00,624.967,626.262,623.083,625.494,989015
2025-07-15 09:00:00,625.524,626.212,621.455,623.929,7728226
2025-07-15 10:00:00,623.949,625.803,622.084,622.173,10710838
2025-07-15 11:00:00,622.173,623.669,622.163,623.116,8963180
2025-07-15 12:00:00,623.131,623.27,621.296,621.505,7592385
2025-07-15 13:00:00,621.505,622.901,621.236,622.865,6993286
